date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:57:06	180467/180467	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2020:52:53%20GMT	http://actscommunitybaptistchurch.org/wp-content/themes/hestia/style.min.css?ver=2.0.4	actscommunitybaptistchurch.org/wp-content/themes/hestia/style.min1c12.css	(from http://actscommunitybaptistchurch.org/)
18:57:06	10902/10902	---MCZ	200	added ('OK')	text/css	date:Mon,%2017%20Sep%202018%2020:44:10%20GMT	http://actscommunitybaptistchurch.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0	actscommunitybaptistchurch.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min9e95.css	(from http://actscommunitybaptistchurch.org/)
18:57:06	18468/18468	---MCZ	200	added ('OK')	text/css	date:Mon,%2017%20Sep%202018%2020:44:10%20GMT	http://actscommunitybaptistchurch.org/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=2.2.3	actscommunitybaptistchurch.org/wp-content/plugins/elementor/assets/lib/animations/animations.min950a.css	(from http://actscommunitybaptistchurch.org/)
18:57:08	86104/86104	---MCZ	200	added ('OK')	text/css	date:Mon,%2017%20Sep%202018%2020:44:10%20GMT	http://actscommunitybaptistchurch.org/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=2.2.3	actscommunitybaptistchurch.org/wp-content/plugins/elementor/assets/css/frontend.min950a.css	(from http://actscommunitybaptistchurch.org/)
18:57:08	11202/11202	---MCZ	200	added ('OK')	text/css	date:Mon,%2017%20Sep%202018%2020:45:38%20GMT	http://actscommunitybaptistchurch.org/wp-content/uploads/elementor/css/global.css?ver=1537217138	actscommunitybaptistchurch.org/wp-content/uploads/elementor/css/global8d28.css	(from http://actscommunitybaptistchurch.org/)
18:57:11	10056/10056	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202017%2017:23:50%20GMT	http://actscommunitybaptistchurch.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	actscommunitybaptistchurch.org/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://actscommunitybaptistchurch.org/)
18:57:11	97184/97184	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202017%2017:23:50%20GMT	http://actscommunitybaptistchurch.org/wp-includes/js/jquery/jquery.js?ver=1.12.4	actscommunitybaptistchurch.org/wp-includes/js/jquery/jqueryb8ff.js	(from http://actscommunitybaptistchurch.org/)
18:57:11	1276/1276	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2013%20Jul%202018%2021:33:17%20GMT	http://actscommunitybaptistchurch.org/wp-content/plugins/pirate-forms/public/js/custom-spam.js?ver=4.9.8	actscommunitybaptistchurch.org/wp-content/plugins/pirate-forms/public/js/custom-spam5010.js	(from http://actscommunitybaptistchurch.org/)
18:57:13	924/924	---MCZ	200	added ('OK')	text/xml	date:Mon,%2017%20Sep%202018%2023:57:14%20GMT	http://actscommunitybaptistchurch.org/xmlrpc.php?rsd	actscommunitybaptistchurch.org/xmlrpc0db0.php	(from http://actscommunitybaptistchurch.org/)
18:57:13	1045/1045	---M--	200	added ('OK')	application/xml	date:Thu,%2003%20Aug%202017%2017:23:51%20GMT	http://actscommunitybaptistchurch.org/wp-includes/wlwmanifest.xml	actscommunitybaptistchurch.org/wp-includes/wlwmanifest.xml	(from http://actscommunitybaptistchurch.org/)
18:57:16	2211/2211	---MC-	200	added ('OK')	application/json	date:Mon,%2017%20Sep%202018%2023:57:16%20GMT	http://actscommunitybaptistchurch.org/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Factscommunitybaptistchurch.org%2F	actscommunitybaptistchurch.org/index.php/wp-json/oembed/1.0/embed3a61.json	(from http://actscommunitybaptistchurch.org/)
18:57:16	2309/2309	---MCZ	200	added ('OK')	text/xml	date:Mon,%2017%20Sep%202018%2023:57:17%20GMT	http://actscommunitybaptistchurch.org/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Factscommunitybaptistchurch.org%2F&format=xml	actscommunitybaptistchurch.org/index.php/wp-json/oembed/1.0/embed9f57	(from http://actscommunitybaptistchurch.org/)
18:57:18	3809/3809	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202017%2003:24:53%20GMT	http://actscommunitybaptistchurch.org/wp-content/uploads/2017/10/cropped-cropped-Acts-Logo-2-32x32.jpg	actscommunitybaptistchurch.org/wp-content/uploads/2017/10/cropped-cropped-Acts-Logo-2-32x32.jpg	(from http://actscommunitybaptistchurch.org/)
18:57:18	58784/58784	---MC-	200	added ('OK')	application/json	date:Mon,%2017%20Sep%202018%2023:57:15%20GMT	http://actscommunitybaptistchurch.org/index.php/wp-json/	actscommunitybaptistchurch.org/index.php/wp-json/index.html	(from http://actscommunitybaptistchurch.org/)
18:57:19	7779/7779	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202017%2003:24:53%20GMT	http://actscommunitybaptistchurch.org/wp-content/uploads/2017/10/cropped-cropped-Acts-Logo-2-192x192.jpg	actscommunitybaptistchurch.org/wp-content/uploads/2017/10/cropped-cropped-Acts-Logo-2-192x192.jpg	(from http://actscommunitybaptistchurch.org/)
18:57:19	7497/7497	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202017%2003:24:53%20GMT	http://actscommunitybaptistchurch.org/wp-content/uploads/2017/10/cropped-cropped-Acts-Logo-2-180x180.jpg	actscommunitybaptistchurch.org/wp-content/uploads/2017/10/cropped-cropped-Acts-Logo-2-180x180.jpg	(from http://actscommunitybaptistchurch.org/)
18:57:25	26583/26583	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202017%2016:35:02%20GMT	http://actscommunitybaptistchurch.org/wp-content/uploads/2017/10/b8d6a9_eba2c280a59c4daabd7a0dc2883e1710.jpg	actscommunitybaptistchurch.org/wp-content/uploads/2017/10/b8d6a9_eba2c280a59c4daabd7a0dc2883e1710.jpg	(from http://actscommunitybaptistchurch.org/)
18:57:25	25885/25885	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Sep%202018%2023:57:23%20GMT	http://actscommunitybaptistchurch.org/index.php/our-pastor/	actscommunitybaptistchurch.org/index.php/our-pastor/index.html	(from http://actscommunitybaptistchurch.org/)
18:57:25	22702/22702	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Sep%202018%2023:57:23%20GMT	http://actscommunitybaptistchurch.org/index.php/ministries/	actscommunitybaptistchurch.org/index.php/ministries/index.html	(from http://actscommunitybaptistchurch.org/)
18:57:29	22705/22705	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Sep%202018%2023:57:28%20GMT	http://actscommunitybaptistchurch.org/index.php/give/	actscommunitybaptistchurch.org/index.php/give/index.html	(from http://actscommunitybaptistchurch.org/)
18:57:29	21924/21924	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Sep%202018%2023:57:28%20GMT	http://actscommunitybaptistchurch.org/index.php/mission-and-vision/	actscommunitybaptistchurch.org/index.php/mission-and-vision/index.html	(from http://actscommunitybaptistchurch.org/)
18:57:33	2626/2626	---MCZ	200	added ('OK')	text/css	date:Fri,%2013%20Jul%202018%2021:33:17%20GMT	http://actscommunitybaptistchurch.org/wp-content/plugins/pirate-forms/public/css/front.css?ver=2.4.4	actscommunitybaptistchurch.org/wp-content/plugins/pirate-forms/public/css/frontfc3c.css	(from http://actscommunitybaptistchurch.org/)
